emp_no,first_name,last_name,title,from_date,to_date
492421,Eldridge,Pfau,Staff,2/2/1999,1/1/9999
492425,Masamitsu,Kopetz,Senior Engineer,10/11/1998,1/1/9999
492428,Adin,Laventhal,Senior Engineer,7/10/1998,1/1/9999
492429,Paloma,Pelz,Senior Staff,7/13/1996,1/1/9999
492431,Hsiangchu,Verhaegen,Senior Staff,4/21/1999,1/1/9999
492440,Sachar,Hemaspaandra,Staff,9/29/1999,1/1/9999
492443,Val,Mansanne,Senior Engineer,3/30/1995,1/1/9999
492448,Kristen,Uchoa,Senior Engineer,4/27/1993,1/1/9999
492449,Leen,Verspoor,Staff,9/26/1996,1/1/9999
492466,Yonghong,Kumaresan,Senior Engineer,12/18/1992,1/1/9999
492467,Shigeu,Suessmith,Senior Engineer,3/7/1998,1/1/9999
492468,JoAnna,Fargier,Senior Engineer,8/6/1990,1/1/9999
492472,Youngkon,Peyn,Senior Staff,7/15/1992,1/1/9999
492477,Erzsebet,Scharstein,Engineer,11/1/1996,1/1/9999
492479,Otilia,Salinas,Senior Staff,5/16/2001,1/1/9999
492481,Chikara,Czap,Senior Staff,5/23/1997,1/1/9999
492486,Mooi,Fujisawa,Senior Staff,5/3/1998,1/1/9999
492489,Alair,Braunmuhl,Senior Engineer,5/12/1998,1/1/9999
492493,Yucai,Maliniak,Engineer,4/18/1997,1/1/9999
492504,Rosella,Georg,Senior Staff,1/24/1998,1/1/9999
492505,Tianruo,Grandbois,Senior Engineer,6/25/1996,1/1/9999
492508,Uno,Eastman,Senior Staff,10/17/1993,1/1/9999
492509,Mikhail,Laventhal,Staff,10/29/1997,1/1/9999
492516,Jovan,Baek,Senior Staff,5/10/1999,1/1/9999
492519,Tsz,Serra,Engineer,11/22/1996,1/1/9999
492531,Denny,Muniz,Senior Engineer,11/4/2000,1/1/9999
492533,Xiaoheng,Busillo,Staff,3/27/1998,1/1/9999
492537,Maja,Cronin,Senior Staff,2/23/2002,1/1/9999
492538,Almudena,Sury,Senior Engineer,3/1/1994,1/1/9999
492542,Vidya,Cyre,Senior Staff,5/16/1996,1/1/9999
492550,Yolla,Crooks,Senior Engineer,10/7/1995,1/1/9999
492555,Hercules,Kropf,Senior Staff,12/25/1987,1/1/9999
492558,Yoshimitsu,Melter,Senior Staff,5/20/1992,1/1/9999
492561,Mantis,Wielonsky,Senior Engineer,2/1/1999,1/1/9999
492562,Morris,Valiente,Senior Staff,5/5/1990,1/1/9999
492563,Gennady,Attimonelli,Engineer,5/21/1995,1/1/9999
492564,Hiroyasu,Bellmore,Senior Engineer,2/3/1989,1/1/9999
492566,Susuma,DasSarma,Senior Engineer,1/9/1996,1/1/9999
492567,Kensyu,Baalen,Senior Engineer,6/13/2002,1/1/9999
492570,Maris,Plotkin,Senior Staff,3/27/1996,1/1/9999
492572,Mooi,Hempstead,Engineer,4/14/1999,1/1/9999
492574,Alain,Georg,Senior Engineer,8/30/1988,1/1/9999
492578,Aleksandar,Chimia,Technique Leader,10/6/1991,1/1/9999
492580,Nathalie,Zastre,Senior Staff,5/16/2000,1/1/9999
492586,Aamod,Knightly,Senior Staff,10/8/2000,1/1/9999
492587,Kirk,Salverda,Engineer,10/24/1997,1/1/9999
492589,Poornachandra,Spell,Senior Engineer,10/19/1998,1/1/9999
492590,Vishwani,Wursthorn,Senior Engineer,7/3/1998,1/1/9999
492593,Lalit,Uludag,Senior Engineer,9/16/1986,1/1/9999
492597,Bedrich,Takanami,Senior Staff,9/24/1990,1/1/9999
492612,Guangming,Matzke,Senior Staff,7/11/1998,1/1/9999
492614,Xiaoshan,Frolund,Senior Staff,1/26/1997,1/1/9999
492615,Navid,Assaf,Senior Engineer,2/5/1988,1/1/9999
492618,JoAnna,Gyorkos,Staff,3/6/1999,1/1/9999
492622,Pintsang,Kading,Staff,11/15/1999,1/1/9999
492628,Valdiodio,Hoogerwoord,Senior Staff,11/3/2001,1/1/9999
492629,Garnet,Haumacher,Senior Engineer,1/6/1991,1/1/9999
492630,Marjo,Billawala,Senior Staff,8/26/1999,1/1/9999
492633,Taiji,Malinowski,Senior Staff,9/12/1990,1/1/9999
492638,Shaowen,Chinin,Technique Leader,11/1/1988,1/1/9999
492640,Constantine,Panienski,Engineer,1/15/1997,1/1/9999
492642,Marsal,Quittner,Assistant Engineer,6/23/1994,1/1/9999
492643,Renny,Homond,Staff,7/16/1996,1/1/9999
492647,Leen,Madeira,Senior Staff,2/24/1987,1/1/9999
492652,Sukumar,Heydon,Senior Engineer,3/1/1993,1/1/9999
492654,Geraldo,Zizka,Senior Staff,6/21/2000,1/1/9999
492657,Srinidhi,Sommen,Senior Staff,6/3/1990,1/1/9999
492663,Parke,Harnett,Senior Engineer,12/22/1988,1/1/9999
492667,Rosli,Usdin,Senior Engineer,7/26/2001,1/1/9999
492671,Zengping,Docker,Senior Staff,8/26/2000,1/1/9999
492672,Domenick,Strehl,Senior Engineer,9/14/1997,1/1/9999
492674,Lena,dAstous,Engineer,2/13/1996,1/1/9999
492678,Kazuyasu,Pettis,Senior Staff,4/28/1997,1/1/9999
492682,Kellie,Szemeredi,Staff,1/21/2000,1/1/9999
492685,Sashi,Ginesta,Senior Staff,2/16/1995,1/1/9999
492694,Boutros,Weedman,Senior Engineer,3/3/1998,1/1/9999
492700,Morrie,Yemenis,Staff,1/1/1997,1/1/9999
492708,Randi,Luiz,Senior Engineer,12/29/1991,1/1/9999
492710,Kristine,Conta,Senior Engineer,3/13/1990,1/1/9999
492711,Zita,Marshall,Senior Staff,2/9/2001,1/1/9999
492714,Aria,Picht,Senior Staff,7/19/1997,1/1/9999
492726,Georg,Steenbeek,Technique Leader,4/28/1993,1/1/9999
492727,Wanqing,Brickell,Engineer,10/10/1999,1/1/9999
492731,Valery,Valiente,Engineer,8/31/1997,1/1/9999
492732,Navid,Ciolek,Senior Staff,8/22/1995,1/1/9999
492736,Taiji,Melton,Senior Engineer,10/28/1997,1/1/9999
492738,Jaques,Gammage,Staff,1/13/1998,1/1/9999
492743,Aram,Preusig,Staff,11/21/1996,1/1/9999
492746,Mohit,Zirintsis,Engineer,10/20/1998,1/1/9999
492750,Akeno,Sewelson,Senior Engineer,6/6/1994,1/1/9999
492755,Jinpo,Hartvigsen,Senior Engineer,3/16/1994,1/1/9999
492756,Shigeu,Rajaraman,Senior Engineer,2/25/2002,1/1/9999
492758,Phuoc,Sichman,Senior Engineer,6/12/1998,1/1/9999
492760,Susanna,Llado,Senior Engineer,1/24/1997,1/1/9999
492763,Vugranam,Azadmanesh,Senior Engineer,12/1/1996,1/1/9999
492764,Anoosh,Heemskerk,Engineer,9/10/1996,1/1/9999
492767,Shushma,Tomescu,Senior Staff,10/15/2001,1/1/9999
492771,Odoardo,Aamodt,Senior Engineer,4/26/1994,1/1/9999
492775,Pranas,Yavatkar,Senior Engineer,2/11/1989,1/1/9999
492777,Demin,Mapelli,Engineer,2/16/2002,1/1/9999
492779,Wilmer,Matteis,Technique Leader,3/17/1998,1/1/9999
492780,Mana,Erva,Engineer,12/15/1997,1/1/9999
492781,Khedija,Fritzsche,Senior Staff,1/17/2000,1/1/9999
492786,Arnd,Taneja,Senior Engineer,5/3/1993,1/1/9999
492799,LiMin,Ramsak,Senior Staff,9/22/1997,1/1/9999
492800,Brigham,Kropf,Senior Engineer,11/25/1993,1/1/9999
492806,LiMin,Chinen,Senior Engineer,9/12/1999,1/1/9999
492823,Goa,Sewelson,Staff,4/11/1999,1/1/9999
492835,Khaled,Khalil,Senior Staff,3/10/1985,1/1/9999
492836,Zorica,Kranzdorf,Senior Engineer,1/16/2002,1/1/9999
492843,Sven,Lipner,Senior Engineer,3/15/1997,1/1/9999
492844,Falguni,Prenel,Senior Staff,12/12/1990,1/1/9999
492858,Pintsang,Anido,Engineer,11/30/1997,1/1/9999
492859,Takanari,Pena,Staff,7/29/1996,1/1/9999
492865,Mooi,Bernatsky,Technique Leader,9/29/1994,1/1/9999
492867,Ebbe,Baaz,Senior Engineer,6/10/1994,1/1/9999
492868,Abdelkader,Trumbly,Staff,3/24/1997,1/1/9999
492875,Sasan,Milicia,Senior Engineer,10/16/1993,1/1/9999
492877,Vasiliy,Chinin,Senior Staff,7/6/1999,1/1/9999
492879,Kazuhisa,Kriebel,Engineer,4/17/1995,1/1/9999
492883,Kwangho,Fontet,Engineer,5/21/1999,1/1/9999
492887,Soenke,Luby,Senior Staff,5/18/1993,1/1/9999
492908,Kensei,Cannard,Engineer,11/11/1995,1/1/9999
492909,Oscar,Ramras,Senior Engineer,6/9/1997,1/1/9999
492911,Jungsoon,Asser,Senior Staff,8/2/1988,1/1/9999
492912,Noritoshi,Braunmuhl,Senior Engineer,11/23/2001,1/1/9999
492914,Irena,Leivant,Senior Staff,4/14/2002,1/1/9999
492920,Hausi,Mukaidono,Staff,7/19/1998,1/1/9999
492923,Ziva,Oskamp,Senior Engineer,7/3/1998,1/1/9999
492928,Martien,Denis,Engineer,11/22/1999,1/1/9999
492929,Yannik,Nanard,Senior Engineer,6/12/1993,1/1/9999
492938,Kazuhide,Spieker,Senior Engineer,4/13/2001,1/1/9999
492943,Satyanarayana,Skogmar,Staff,1/25/2000,1/1/9999
492945,Heping,Barreiro,Senior Staff,3/15/1992,1/1/9999
492949,Dinkar,Pollock,Senior Staff,2/13/1999,1/1/9999
492950,Theron,Wilfing,Staff,9/18/1997,1/1/9999
492953,Ung,Vidal,Senior Staff,4/22/1999,1/1/9999
492956,Remzi,Back,Senior Staff,5/22/1991,1/1/9999
492959,Aamod,Monarch,Senior Engineer,2/16/1995,1/1/9999
492963,Arvind,Serre,Staff,8/8/1995,1/1/9999
492964,Sanjai,Bamford,Senior Engineer,4/1/1998,1/1/9999
492989,Marjo,Byoun,Senior Engineer,1/12/1993,1/1/9999
492996,Nitsan,Kaiser,Senior Engineer,11/18/1998,1/1/9999
493004,Pantung,Skrikant,Technique Leader,9/3/1990,1/1/9999
493005,Nidapan,Suppi,Senior Staff,10/7/1985,1/1/9999
493008,Yagil,Lanphier,Senior Staff,7/26/1992,1/1/9999
493010,Uinam,Plavsic,Senior Engineer,11/20/1996,1/1/9999
493012,Satyanarayana,Georgatos,Senior Staff,4/14/1992,1/1/9999
493013,Aamer,Nishimukai,Engineer,2/1/1996,1/1/9999
493018,Arumugam,Masaki,Senior Staff,12/31/1996,1/1/9999
493026,Jiang,Swen,Senior Engineer,5/22/1993,1/1/9999
493033,Willard,Sgarro,Senior Engineer,6/22/1999,1/1/9999
493035,Make,Yetto,Senior Engineer,9/22/1999,1/1/9999
493037,Elrique,Schwaller,Senior Staff,1/8/1993,1/1/9999
493040,Navin,Shimshoni,Senior Staff,10/3/1995,1/1/9999
493041,Arup,Emmart,Senior Staff,8/30/1992,1/1/9999
493042,Erzsebet,Manders,Senior Staff,2/17/2000,1/1/9999
493044,Kendra,Janetzko,Senior Engineer,7/23/1996,1/1/9999
493054,Xuejun,Denti,Engineer,1/20/1999,1/1/9999
493057,Lijia,Monarch,Senior Engineer,11/7/1997,1/1/9999
493063,Danil,Alpin,Senior Engineer,10/23/1997,1/1/9999
493068,Navid,Malinowski,Senior Engineer,5/28/1994,1/1/9999
493073,Tadahiko,Itzigehl,Senior Engineer,9/13/2001,1/1/9999
493084,Tua,Rodite,Senior Engineer,2/4/1999,1/1/9999
493090,Tesuya,Heping,Senior Staff,9/10/1997,1/1/9999
493097,Edwin,Yurov,Engineer,1/27/2000,1/1/9999
493106,Renny,Tempesti,Staff,8/31/1995,1/1/9999
493107,Urs,Molenaar,Technique Leader,7/22/1994,1/1/9999
493115,Shai,Bashian,Senior Engineer,12/8/1993,1/1/9999
493116,Pintsang,Heping,Senior Engineer,8/25/1986,1/1/9999
493117,Moie,Ullian,Senior Engineer,10/15/1997,1/1/9999
493121,Shigeo,Andreotta,Senior Staff,11/26/1992,1/1/9999
493127,Chuanti,Kampfer,Staff,12/12/1999,1/1/9999
493136,Poorav,Bojadziev,Senior Engineer,11/10/1996,1/1/9999
493137,Goetz,Senzako,Engineer,10/16/1994,1/1/9999
493141,Kersti,Peroz,Senior Engineer,11/12/1993,1/1/9999
493143,Geraldo,Schnabel,Staff,10/2/1998,1/1/9999
493145,Marlo,Zeleznik,Senior Engineer,10/18/2001,1/1/9999
493146,Giordano,Junot,Assistant Engineer,3/14/1998,1/1/9999
493149,Xinyu,Parascandalo,Staff,8/3/1998,1/1/9999
493150,Toshiki,Zockler,Technique Leader,1/4/1992,1/1/9999
493155,Jaber,Henders,Senior Staff,10/25/1995,1/1/9999
493159,Yurii,Binkley,Senior Engineer,2/15/2002,1/1/9999
493163,Eirik,Shrader,Senior Engineer,12/31/1991,1/1/9999
493166,Adly,Landherr,Staff,3/8/1999,1/1/9999
493167,Greger,Angel,Senior Staff,1/28/2000,1/1/9999
493173,Huican,Sury,Staff,9/8/1997,1/1/9999
493182,Tze,Staelin,Engineer,8/2/1994,1/1/9999
493183,Masanao,Sinitsyn,Senior Engineer,5/24/1996,1/1/9999
493184,Xiaoqiu,Wroclawski,Engineer,8/10/1998,1/1/9999
493190,Shaowen,Range,Engineer,10/10/1997,1/1/9999
493191,Margareta,Rusterholz,Staff,7/18/1997,1/1/9999
493194,Tamiya,Tetzlaff,Senior Staff,9/11/2000,1/1/9999
493199,Gila,Gist,Senior Engineer,3/22/1992,1/1/9999
493200,Feiyu,Jansch,Engineer,9/15/1998,1/1/9999
493202,Shan,Mikschl,Staff,4/19/1997,1/1/9999
493209,Mani,Zizka,Senior Staff,5/3/1998,1/1/9999
493211,Rosalyn,McDermid,Senior Engineer,4/24/1997,1/1/9999
493213,Mats,Maquelin,Technique Leader,9/17/1996,1/1/9999
493219,Stevo,Gini,Senior Engineer,4/16/1996,1/1/9999
493222,Nechama,Bach,Senior Engineer,7/7/1996,1/1/9999
493226,Leon,Stenning,Staff,3/16/1994,1/1/9999
493229,Freyja,Harnett,Senior Staff,5/16/1997,1/1/9999
493230,Branimir,Picel,Senior Engineer,7/24/1992,1/1/9999
493232,Cathie,Bamford,Senior Staff,4/8/1995,1/1/9999
493233,Chanjung,Swist,Senior Engineer,10/1/1996,1/1/9999
493244,Sajjad,Junet,Senior Engineer,1/31/1988,1/1/9999
493260,Alair,Journel,Senior Staff,6/24/1998,1/1/9999
493261,Demin,Savasere,Senior Engineer,7/29/1986,1/1/9999
493264,Zeydy,Rehfuss,Senior Engineer,9/12/1994,1/1/9999
493265,Maya,Kuszyk,Senior Engineer,7/3/1989,1/1/9999
493268,Kensei,Minakawa,Senior Engineer,2/24/2002,1/1/9999
493269,Berhard,Biron,Staff,11/20/1997,1/1/9999
493276,Keiichiro,Zirintsis,Engineer,10/25/1994,1/1/9999
493285,Gennady,Syrzycki,Staff,1/31/1998,1/1/9999
493286,Maha,Riesenhuber,Senior Engineer,12/22/2001,1/1/9999
493288,Lech,Zaumen,Senior Staff,11/23/2000,1/1/9999
493297,Roddy,Kusalik,Staff,9/29/1999,1/1/9999
493299,Erez,Aamodt,Senior Engineer,9/8/1998,1/1/9999
493300,Tommaso,Bodoff,Senior Staff,5/17/1987,1/1/9999
493301,Uri,Pardalos,Senior Engineer,4/27/1999,1/1/9999
493303,Berry,Schneeberger,Senior Staff,9/20/1998,1/1/9999
493308,Pintsang,Axelband,Engineer,9/27/1996,1/1/9999
493311,Uwe,Jansch,Senior Staff,5/29/1999,1/1/9999
493313,Mohammed,Fabrizio,Senior Staff,12/13/1993,1/1/9999
493317,Alejandra,Xiaoshan,Technique Leader,2/26/1999,1/1/9999
493330,Hidekazu,Lanphier,Senior Staff,6/23/1996,1/1/9999
493342,Goetz,Birch,Technique Leader,5/31/1996,1/1/9999
493352,Thodoros,Sigstam,Senior Staff,1/10/1991,1/1/9999
493353,Hiroyasu,Sadowsky,Technique Leader,10/5/1986,1/1/9999
493354,Marie,Rassart,Senior Engineer,1/2/1987,1/1/9999
493357,Demos,Schmittgen,Senior Staff,4/23/1999,1/1/9999
493360,Shaowen,Harllee,Technique Leader,7/19/1992,1/1/9999
493361,Naraig,Perri,Senior Staff,7/16/2000,1/1/9999
493368,Siddarth,Orsini,Technique Leader,4/16/1986,1/1/9999
493369,Tze,Zielinski,Senior Staff,11/14/1993,1/1/9999
493372,Dipayan,Reinhart,Senior Staff,3/31/1989,1/1/9999
493375,Juichirou,Slobodova,Senior Engineer,12/20/1997,1/1/9999
493378,Demos,Flexer,Senior Staff,8/15/1992,1/1/9999
493379,Faiza,Knightly,Technique Leader,3/16/1986,1/1/9999
493382,Xuejun,Pargaonkar,Senior Staff,8/1/1999,1/1/9999
493387,Zeydy,Gniady,Senior Engineer,5/1/1992,1/1/9999
493395,Tzu,Yurek,Senior Staff,4/14/1990,1/1/9999
493400,Xiaoshan,Awdeh,Senior Staff,12/14/1990,1/1/9999
493407,Tua,Gargeya,Senior Engineer,2/10/1992,1/1/9999
493421,Serge,Herbst,Senior Staff,10/19/1995,1/1/9999
493426,Gal,Karner,Staff,5/24/1998,1/1/9999
493430,Jaber,Pell,Engineer,6/5/1998,1/1/9999
493447,Jahangir,Saoudi,Staff,10/10/1997,1/1/9999
493448,Alper,Swist,Senior Engineer,11/8/1995,1/1/9999
493451,Adam,Kabayashi,Engineer,5/25/2000,1/1/9999
493453,Fai,Waleschkowski,Engineer,7/19/2001,1/1/9999
493463,Duke,Vidal,Senior Engineer,12/31/1997,1/1/9999
493464,Bader,Tsunoo,Senior Staff,2/17/1988,1/1/9999
493479,Lubomir,Babu,Engineer,6/4/1999,1/1/9999
493488,Mansur,Tsunoo,Staff,2/26/1996,1/1/9999
493495,Toshimori,Maquelin,Senior Staff,6/3/2000,1/1/9999
493503,Hidefumi,Potthoff,Engineer,11/10/1997,1/1/9999
493504,Shaz,Pfau,Senior Engineer,12/30/1993,1/1/9999
493505,Sushant,Basawa,Senior Engineer,2/22/2001,1/1/9999
493507,Gay,Prenel,Senior Staff,8/18/1993,1/1/9999
493509,Zito,Rande,Senior Engineer,4/25/1998,1/1/9999
493511,Rafols,Yurek,Senior Staff,4/8/1989,1/1/9999
493515,Volkmar,Bade,Engineer,10/23/1999,1/1/9999
493518,Krassimir,Kroon,Staff,11/16/1998,1/1/9999
493519,Sadegh,Papsdorf,Engineer,10/26/2001,1/1/9999
493521,Theirry,Famili,Senior Engineer,9/13/1998,1/1/9999
493524,Changho,Cooke,Senior Staff,8/7/1994,1/1/9999
493526,Phillip,Ulupinar,Senior Staff,2/4/1995,1/1/9999
493547,Krisda,Attimonelli,Senior Staff,11/29/1998,1/1/9999
493550,Leaf,Gunderson,Senior Engineer,6/22/2001,1/1/9999
493556,Roddy,Yurek,Senior Engineer,6/13/1992,1/1/9999
493557,Froduald,Renear,Senior Staff,7/21/1992,1/1/9999
493558,Geoffrey,Penz,Senior Engineer,6/14/2000,1/1/9999
493560,Danny,Henseler,Senior Engineer,8/19/1991,1/1/9999
493565,Jayson,Orsini,Senior Engineer,10/30/1995,1/1/9999
493566,Owen,Demke,Senior Engineer,1/23/2000,1/1/9999
493569,Mikhail,Salvesen,Senior Staff,7/28/1995,1/1/9999
493572,Kamakshi,Sudbeck,Staff,9/30/1997,1/1/9999
493576,Margareta,Prochazka,Senior Staff,5/4/1988,1/1/9999
493581,Shaibal,Nooteboom,Senior Engineer,12/15/1995,1/1/9999
493583,Jessie,Falco,Senior Engineer,7/12/1999,1/1/9999
493590,Akeno,Zedlitz,Senior Staff,2/3/1997,1/1/9999
493592,Younwoo,Encarnacion,Assistant Engineer,9/9/1999,1/1/9999
493594,Jayesh,Barvinok,Senior Staff,5/19/1988,1/1/9999
493595,Kazuhiro,Kobuchi,Senior Engineer,11/22/2001,1/1/9999
493596,Lein,Matteis,Engineer,10/13/1999,1/1/9999
493599,Leon,Saoudi,Staff,11/13/1994,1/1/9999
493603,Baoqiu,Bade,Senior Engineer,10/26/2001,1/1/9999
493607,Kazuhiro,Rotem,Engineer,8/25/1997,1/1/9999
493609,Oldrich,Pramanik,Senior Engineer,8/21/2000,1/1/9999
493610,Barry,Pena,Senior Engineer,11/22/1998,1/1/9999
493617,Nishit,Gulik,Senior Staff,12/10/1995,1/1/9999
493618,Subir,Skafidas,Senior Staff,8/19/1994,1/1/9999
493628,Cristinel,Hempstead,Senior Staff,5/4/1999,1/1/9999
493632,Sumali,Demri,Senior Engineer,9/8/1998,1/1/9999
493638,Xiaoheng,Pulkowski,Senior Staff,7/13/1997,1/1/9999
493642,Sanjai,Baig,Senior Staff,6/18/1993,1/1/9999
493647,Jayson,Perri,Senior Staff,1/21/2002,1/1/9999
493651,Constantino,Demeyer,Staff,4/3/1999,1/1/9999
493655,Vidya,Willoner,Senior Engineer,3/1/1995,1/1/9999
493656,Vivian,Lalonde,Senior Engineer,12/30/2000,1/1/9999
493662,Badri,Silva,Engineer,9/21/1997,1/1/9999
493665,Weiyi,Zultner,Staff,12/1/1995,1/1/9999
493671,Mikhail,Chiola,Senior Staff,2/10/1995,1/1/9999
493673,Aloys,Cools,Senior Staff,4/14/1999,1/1/9999
493678,Chirstian,Beeson,Senior Engineer,7/31/1998,1/1/9999
493681,Baocai,Mersereau,Senior Engineer,5/21/1992,1/1/9999
493683,Magy,Ducloy,Senior Staff,1/21/2001,1/1/9999
493695,Sariel,Camarinopoulos,Senior Engineer,7/18/1995,1/1/9999
493698,Kwangyoen,Koblitz,Staff,3/29/1996,1/1/9999
493700,JoAnne,Kushnir,Senior Staff,4/15/1994,1/1/9999
493706,Houman,Sadowsky,Senior Engineer,5/11/1998,1/1/9999
493714,Peer,Sherertz,Engineer,10/3/1996,1/1/9999
493715,Dipayan,Binding,Engineer,11/24/1999,1/1/9999
493720,Juyoung,Sridhar,Senior Staff,7/19/2001,1/1/9999
493721,Serif,Zielinski,Senior Engineer,7/17/1993,1/1/9999
493725,Anneke,Jeansoulin,Senior Staff,5/3/1991,1/1/9999
493736,Yoshimitsu,Maksimenko,Senior Engineer,10/4/1999,1/1/9999
493738,Jolita,Schreiter,Senior Staff,1/5/1993,1/1/9999
493743,Erzsebet,Osgood,Engineer,7/6/1997,1/1/9999
493748,Mircea,Mayerwieser,Senior Engineer,3/19/1994,1/1/9999
493752,Dulce,Bazzichi,Staff,8/20/1995,1/1/9999
493753,Maia,Rettelbach,Senior Engineer,6/15/2001,1/1/9999
493754,Amstein,Stifter,Senior Staff,11/6/1986,1/1/9999
493758,Miomir,Biron,Senior Engineer,8/9/2001,1/1/9999
493761,Giap,Arlazarov,Senior Staff,10/19/2000,1/1/9999
493763,Dulce,Giveon,Senior Staff,3/7/1995,1/1/9999
493764,Zeydy,Quadeer,Technique Leader,11/4/1985,1/1/9999
493780,Parke,Staylopatis,Senior Engineer,8/6/2000,1/1/9999
493788,Maha,Cronau,Senior Staff,11/25/1998,1/1/9999
493789,Elvia,Zirintsis,Senior Engineer,3/8/1988,1/1/9999
493800,Constantine,Zallocco,Senior Staff,8/3/1994,1/1/9999
493801,Stein,Pews,Engineer,11/16/1998,1/1/9999
493804,Perry,Polupanov,Staff,5/2/1995,1/1/9999
493805,Shim,Yeung,Senior Engineer,1/25/1993,1/1/9999
493808,Constantijn,Mukaidono,Senior Engineer,9/11/1987,1/1/9999
493811,Maja,Asser,Senior Engineer,12/22/1988,1/1/9999
493812,Bernardo,Brizzi,Senior Staff,7/5/1989,1/1/9999
493816,Rafail,Harbusch,Senior Staff,2/24/1988,1/1/9999
493820,Yahiko,Fiebach,Senior Engineer,7/23/2000,1/1/9999
493822,Yechezkel,Chappelet,Engineer,10/2/1997,1/1/9999
493831,Minghong,Brizzi,Senior Engineer,12/9/1993,1/1/9999
493832,Conal,Jullig,Senior Staff,5/28/2000,1/1/9999
493835,Kaijung,Hatcliff,Engineer,1/20/1998,1/1/9999
493836,Marit,Luga,Senior Engineer,3/5/2000,1/1/9999
493845,Gully,Suermann,Senior Engineer,4/28/1998,1/1/9999
493847,Tristan,Eastman,Staff,4/13/1997,1/1/9999
493850,Volkmar,Fargier,Senior Staff,7/29/1992,1/1/9999
493854,Qunsheng,Melski,Senior Engineer,11/6/2000,1/1/9999
493855,Fusako,Iacovou,Senior Engineer,7/24/1988,1/1/9999
493862,Weiye,Radivojevic,Staff,7/19/1999,1/1/9999
493869,Remko,Perz,Senior Engineer,5/12/1991,1/1/9999
493871,Nimmagadda,Butterworth,Senior Engineer,7/18/2001,1/1/9999
493872,Ugo,Tsukuda,Senior Staff,4/17/1986,1/1/9999
493874,Lunjin,Kamble,Engineer,10/20/1994,1/1/9999
493884,Takushi,Ernst,Staff,4/3/1997,1/1/9999
493889,Badri,Lowrie,Senior Staff,2/9/2000,1/1/9999
493890,Cristinel,Lorys,Engineer,4/9/1996,1/1/9999
493894,Hairong,Comyn,Senior Engineer,5/13/1997,1/1/9999
493897,Sariel,Hennings,Staff,4/25/1997,1/1/9999
493901,Doowon,Gischer,Senior Staff,10/16/1985,1/1/9999
493902,Heping,Pettey,Senior Engineer,4/6/2001,1/1/9999
493903,Takahiro,Kornyak,Senior Staff,1/22/1987,1/1/9999
493905,Eishiro,Luan,Engineer,3/13/1995,1/1/9999
493909,Hatim,Emden,Senior Staff,7/21/1998,1/1/9999
493910,Marl,Swick,Senior Engineer,12/2/1999,1/1/9999
493912,Weidon,Magalhaes,Senior Engineer,7/27/1991,1/1/9999
493916,Kristen,Jayawardene,Senior Engineer,5/24/1997,1/1/9999
493917,Gina,Prochazka,Engineer,9/3/2000,1/1/9999
493921,Shahid,Cheshire,Engineer,5/19/1997,1/1/9999
493924,Nikolaos,Bael,Staff,7/17/1997,1/1/9999
493926,Chikara,Maraist,Senior Staff,6/1/1997,1/1/9999
493929,Gal,Lambe,Senior Engineer,7/17/2002,1/1/9999
493931,Fusako,Olivero,Engineer,9/13/1996,1/1/9999
493940,Genevieve,Asser,Engineer,8/31/1994,1/1/9999
493941,Reuven,Redmiles,Senior Staff,9/5/1985,1/1/9999
493944,Ziyad,Gulla,Assistant Engineer,2/2/1998,1/1/9999
493949,Zhenhua,Terlouw,Staff,6/5/1999,1/1/9999
493950,Sorina,Savasere,Engineer,4/19/1996,1/1/9999
493963,Junichi,Poehlman,Senior Staff,12/2/1999,1/1/9999
493965,Fun,Veevers,Senior Engineer,4/6/1995,1/1/9999
493971,Ebru,Jakobus,Senior Staff,11/27/1997,1/1/9999
493975,Teiji,Seiwald,Senior Engineer,2/7/1994,1/1/9999
493980,Claudi,Demri,Senior Engineer,3/8/1994,1/1/9999
493981,Moheb,Plavsic,Senior Staff,9/23/2000,1/1/9999
493990,Boalin,Ertl,Senior Staff,11/25/1996,1/1/9999
493992,Youngkon,Alpay,Senior Engineer,3/1/1996,1/1/9999
493993,Jinxi,Kamber,Senior Engineer,3/17/1997,1/1/9999
493997,Adamantios,Emiris,Staff,6/29/1995,1/1/9999
493999,Arvind,Driscoll,Staff,11/3/1998,1/1/9999
494002,Jixiang,Melter,Senior Engineer,11/9/1995,1/1/9999
494007,Ioana,Zschoche,Senior Staff,8/31/1991,1/1/9999
494008,Guadalupe,Roohalamini,Senior Staff,2/9/1998,1/1/9999
494020,Krister,Wilharm,Engineer,2/4/1996,1/1/9999
494022,Froduald,Langford,Senior Engineer,8/18/1993,1/1/9999
494037,Shay,Binkley,Senior Staff,2/17/1995,1/1/9999
494040,Ayakannu,Chiodo,Senior Engineer,7/13/1999,1/1/9999
494050,Marc,Erev,Engineer,11/22/1998,1/1/9999
494051,Katsuo,Birdsall,Technique Leader,11/26/1985,1/1/9999
494061,Conal,Akaboshi,Technique Leader,8/9/1999,1/1/9999
494063,Werner,Laurillard,Engineer,4/13/1999,1/1/9999
494068,Kerryn,Swiss,Senior Staff,5/23/1994,1/1/9999
494070,Ghassan,Preusig,Staff,10/19/1999,1/1/9999
494076,Kazuhiko,Raczkowsky,Engineer,2/26/1997,1/1/9999
